,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm,count,gp_cumsum,avg_gp,minutes_cumsum,avg_minutes,pts_cumsum,avg_pts,oreb_cumsum,avg_oreb,dreb_cumsum,avg_dreb,reb_cumsum,avg_reb,asts_cumsum,avg_asts,stl_cumsum,avg_stl,blk_cumsum,avg_blk,turnover_cumsum,avg_turnover,pf_cumsum,avg_pf,fga_cumsum,avg_fga,fgm_cumsum,avg_fgm,fta_cumsum,avg_fta,ftm_cumsum,avg_ftm,tpa_cumsum,avg_tpa,tpm_cumsum,avg_tpm
18925,PALACMI01,2004,Milt,Palacio,TOR,N,80,19.16,5.84,0.32,1.35,1.68,3.49,0.6,0.16,1.3,1.58,4.9,2.19,1.94,1.44,0.15,0.02,6,399,66.5,102.9,17.150000000000002,26.45,4.408333333333333,2.08,0.3466666666666667,8.03,1.3383333333333332,10.129999999999999,1.6883333333333332,14.56,2.4266666666666667,3.78,0.63,0.61,0.10166666666666667,7.199999999999999,1.2,8.120000000000001,1.3533333333333335,24.349999999999998,4.058333333333333,10.14,1.6900000000000002,7.54,1.2566666666666666,5.55,0.9249999999999999,2.3,0.3833333333333333,0.59,0.09833333333333333
18895,MUTOMDI01,2004,Dikembe,Mutombo,HOU,N,80,15.15,4.03,1.88,3.45,5.32,0.12,0.2,1.26,0.64,1.69,2.71,1.35,1.79,1.32,0.0,0.0,12,767,63.916666666666664,381.43,31.785833333333333,117.68,9.806666666666667,39.68,3.3066666666666666,90.66,7.555,130.32,10.86,11.55,0.9625,4.32,0.36000000000000004,32.51,2.7091666666666665,21.05,1.7541666666666667,32.81,2.734166666666667,82.63,6.885833333333333,41.31,3.4425000000000003,49.29,4.1075,35.08,2.9233333333333333,0.01,0.0008333333333333334,0.0,0.0
18919,ONEASH01,2004,Shaquille,O'Neal,MIA,N,73,34.14,22.86,3.47,6.95,10.41,2.74,0.49,2.34,2.78,3.59,15.0,9.01,10.48,4.84,0.0,0.0,10,641,64.1,369.56,36.956,264.79,26.479000000000003,37.18,3.718,78.47,7.8469999999999995,115.63,11.562999999999999,29.94,2.994,6.1899999999999995,0.619,24.099999999999998,2.4099999999999997,28.08,2.808,33.51,3.351,181.6,18.16,104.73,10.473,106.02,10.602,55.29,5.529,0.21000000000000002,0.021,0.02,0.002
18912,NOWITDI01,2004,Dirk,Nowitzki,DAL,N,78,38.72,26.05,1.23,8.47,9.71,3.08,1.24,1.53,2.26,2.81,18.53,8.5,9.08,7.88,2.92,1.17,7,522,74.57142857142857,247.85999999999999,35.40857142857143,143.87,20.552857142857142,7.5,1.0714285714285714,49.84,7.12,57.370000000000005,8.195714285714287,16.8,2.4,7.26,1.0371428571428571,7.54,1.0771428571428572,12.989999999999998,1.8557142857142854,19.46,2.7800000000000002,106.69,15.241428571428571,49.25,7.035714285714286,41.730000000000004,5.961428571428572,35.66,5.094285714285713,26.12,3.7314285714285718,9.69,1.3842857142857141
18904,NDIAYMA02,2004,Mamadou,N'Diaye,LAC,N,11,6.55,1.82,0.82,0.82,1.64,0.09,0.09,0.45,0.0,1.82,1.82,0.73,0.64,0.36,0.09,0.0,7,97,13.857142857142858,65.39,9.34142857142857,20.02,2.86,6.93,0.99,10.07,1.4385714285714286,17.01,2.43,0.41000000000000003,0.05857142857142857,1.06,0.15142857142857144,4.4799999999999995,0.6399999999999999,2.8,0.39999999999999997,11.42,1.6314285714285715,15.020000000000001,2.145714285714286,6.25,0.8928571428571429,9.92,1.417142857142857,7.51,1.0728571428571427,0.09,0.012857142857142857,0.0,0.0
18910,NORRIMO01,2004,Moochie,Norris,NYK,N,32,10.03,2.56,0.28,1.03,1.31,1.06,0.53,0.06,0.78,1.31,2.91,1.0,0.69,0.56,0.38,0.0,10,460,46.0,152.48,15.248,43.72,4.372,3.84,0.384,13.2,1.3199999999999998,17.05,1.705,25.28,2.528,6.86,0.686,0.44,0.044,10.89,1.089,10.18,1.018,40.85,4.085,15.39,1.5390000000000001,14.08,1.408,9.97,0.9970000000000001,9.74,0.974,2.92,0.292
18927,PARKETO01,2004,Tony,Parker,SAS,N,80,34.2,16.64,0.59,3.14,3.72,6.14,1.23,0.05,2.69,2.09,13.98,6.74,4.04,2.62,1.95,0.54,4,314,78.5,131.79,32.9475,55.93,13.9825,1.9899999999999998,0.49749999999999994,10.09,2.5225,12.07,3.0175,21.23,5.3075,4.07,1.0175,0.28,0.07,9.45,2.3625,8.34,2.085,47.61,11.9025,21.76,5.44,13.29,3.3225,9.24,2.31,10.01,2.5025,3.16,0.79
18896,NACHBBO01,2004,Bostjan,Nachbar,HOU,N,16,12.75,3.06,0.25,1.62,1.88,0.56,0.06,0.0,0.31,1.88,2.69,0.94,0.75,0.56,1.31,0.62,3,75,25.0,29.72,9.906666666666666,8.2,2.733333333333333,0.64,0.21333333333333335,3.57,1.19,4.23,1.4100000000000001,1.44,0.48,0.51,0.17,0.45,0.15,1.25,0.4166666666666667,4.41,1.47,7.83,2.61,2.77,0.9233333333333333,2.1,0.7000000000000001,1.3900000000000001,0.4633333333333334,3.42,1.14,1.27,0.42333333333333334
18897,NACHBBO01,2004,Bostjan,Nachbar,NOH,N,55,20.67,8.09,0.36,2.4,2.76,1.18,0.51,0.29,1.24,2.78,6.67,2.65,1.91,1.6,3.18,1.18,4,130,32.5,50.39,12.5975,16.29,4.0725,1.0,0.25,5.97,1.4925,6.99,1.7475,2.62,0.655,1.02,0.255,0.74,0.185,2.49,0.6225,7.1899999999999995,1.7974999999999999,14.5,3.625,5.42,1.355,4.01,1.0025,2.99,0.7475,6.6,1.65,2.45,0.6125
18898,NACHBBO01,2004,Bostjan,Nachbar,TOT,N,71,18.89,6.96,0.34,2.23,2.56,1.04,0.41,0.23,1.03,2.58,5.77,2.27,1.65,1.37,2.76,1.06,5,201,40.2,69.28,13.856,23.25,4.65,1.34,0.268,8.2,1.64,9.55,1.9100000000000001,3.66,0.732,1.43,0.286,0.97,0.194,3.52,0.704,9.77,1.954,20.27,4.054,7.6899999999999995,1.5379999999999998,5.66,1.1320000000000001,4.36,0.8720000000000001,9.36,1.8719999999999999,3.51,0.702
18899,NAILOLE01,2004,Lee,Nailon,NOH,N,68,29.66,14.16,1.88,2.5,4.38,1.6,0.53,0.24,1.62,2.79,12.78,6.1,2.43,1.96,0.03,0.0,8,341,42.625,128.91,16.11375,56.95,7.11875,9.15,1.14375,12.53,1.56625,21.68,2.71,6.609999999999999,0.8262499999999999,2.58,0.3225,1.1099999999999999,0.13874999999999998,6.95,0.86875,13.82,1.7275,52.28,6.535,24.16,3.02,10.89,1.36125,8.629999999999999,1.0787499999999999,0.30000000000000004,0.037500000000000006,0.01,0.00125
18900,NAJERED01,2004,Eduardo,Najera,TOT,N,68,17.41,5.21,1.5,2.07,3.57,0.96,0.6,0.35,0.9,2.18,4.74,2.13,1.34,0.85,0.31,0.09,5,276,55.2,85.48,17.096,24.64,4.928,7.96,1.592,10.82,2.164,18.79,3.758,3.66,0.732,3.25,0.65,1.82,0.364,2.95,0.5900000000000001,10.14,2.028,19.96,3.992,9.93,1.986,7.24,1.448,4.62,0.924,0.51,0.10200000000000001,0.14,0.028000000000000004
18911,NORRIMO01,2004,Moochie,Norris,TOT,N,38,9.47,2.37,0.26,0.95,1.21,1.03,0.47,0.05,0.71,1.16,2.87,0.92,0.63,0.53,0.32,0.0,11,498,45.27272727272727,161.95,14.72272727272727,46.089999999999996,4.1899999999999995,4.1,0.3727272727272727,14.15,1.2863636363636364,18.26,1.6600000000000001,26.31,2.3918181818181816,7.33,0.6663636363636364,0.49,0.04454545454545455,11.6,1.0545454545454545,11.34,1.030909090909091,43.72,3.9745454545454546,16.31,1.4827272727272727,14.71,1.3372727272727274,10.5,0.9545454545454546,10.06,0.9145454545454546,2.92,0.26545454545454544
18901,NAJERED01,2004,Eduardo,Najera,GSW,N,42,14.5,4.17,1.26,1.55,2.81,0.88,0.43,0.24,0.76,1.69,4.1,1.67,1.07,0.69,0.36,0.14,6,318,53.0,99.98,16.663333333333334,28.81,4.801666666666667,9.219999999999999,1.5366666666666664,12.37,2.0616666666666665,21.6,3.6,4.54,0.7566666666666667,3.68,0.6133333333333334,2.06,0.3433333333333333,3.71,0.6183333333333333,11.83,1.9716666666666667,24.06,4.01,11.6,1.9333333333333333,8.31,1.385,5.3100000000000005,0.8850000000000001,0.87,0.145,0.28,0.04666666666666667
18903,NASHST01,2004,Steve,Nash,PHO,N,75,34.31,15.53,0.76,2.56,3.32,11.48,0.99,0.08,3.27,1.81,11.43,5.73,3.17,2.81,2.91,1.25,9,624,69.33333333333333,261.05,29.005555555555556,110.05,12.227777777777778,5.64,0.6266666666666666,17.89,1.9877777777777779,23.52,2.6133333333333333,58.49,6.498888888888889,7.29,0.81,0.52,0.05777777777777778,20.17,2.2411111111111115,17.44,1.9377777777777778,85.13,9.458888888888888,39.66,4.406666666666666,22.36,2.4844444444444442,19.9,2.211111111111111,26.15,2.9055555555555554,10.82,1.2022222222222223
18905,NELSOJA01,2004,Jameer,Nelson,ORL,N,79,20.41,8.72,0.66,1.78,2.44,3.0,0.99,0.04,1.48,2.52,7.95,3.62,1.35,0.92,1.78,0.56,1,79,79.0,20.41,20.41,8.72,8.72,0.66,0.66,1.78,1.78,2.44,2.44,3.0,3.0,0.99,0.99,0.04,0.04,1.48,1.48,2.52,2.52,7.95,7.95,3.62,3.62,1.35,1.35,0.92,0.92,1.78,1.78,0.56,0.56
18906,NESTERA01,2004,Radoslav,Nesterovic,SAS,N,70,25.5,5.86,2.63,3.93,6.56,1.01,0.44,1.67,1.04,2.96,6.14,2.83,0.43,0.2,0.0,0.0,7,468,66.85714285714286,164.45,23.49285714285714,48.31,6.901428571428572,14.61,2.087142857142857,25.28,3.6114285714285717,39.879999999999995,5.697142857142857,7.04,1.0057142857142858,2.72,0.3885714285714286,8.42,1.2028571428571428,6.9,0.9857142857142858,20.78,2.968571428571429,48.24,6.8914285714285715,21.990000000000002,3.141428571428572,7.07,1.01,4.32,0.6171428571428572,0.07,0.01,0.0,0.0
18907,NEWBLIR01,2004,Ira,Newble,CLE,N,74,24.77,5.92,1.05,1.92,2.97,1.23,0.68,0.24,0.82,1.95,5.73,2.46,0.93,0.74,0.72,0.26,5,280,56.0,107.78999999999999,21.558,27.67,5.534000000000001,5.63,1.126,10.049999999999999,2.01,15.69,3.138,5.0,1.0,2.72,0.544,1.53,0.306,4.029999999999999,0.8059999999999998,9.49,1.8980000000000001,24.740000000000002,4.948,11.21,2.242,5.57,1.114,4.35,0.8699999999999999,2.67,0.534,0.9,0.18
18908,NOCIOAN01,2004,Andres,Nocioni,CHI,N,81,23.35,8.36,0.85,3.91,4.77,1.51,0.46,0.42,1.67,2.57,7.42,2.98,2.74,2.1,1.2,0.31,1,81,81.0,23.35,23.35,8.36,8.36,0.85,0.85,3.91,3.91,4.77,4.77,1.51,1.51,0.46,0.46,0.42,0.42,1.67,1.67,2.57,2.57,7.42,7.42,2.98,2.98,2.74,2.74,2.1,2.1,1.2,1.2,0.31,0.31
18909,NORRIMO01,2004,Moochie,Norris,HOU,N,6,6.5,1.33,0.17,0.5,0.67,0.83,0.17,0.0,0.33,0.33,2.67,0.5,0.33,0.33,0.0,0.0,12,504,42.0,168.45,14.0375,47.42,3.9516666666666667,4.2700000000000005,0.3558333333333334,14.65,1.2208333333333334,18.93,1.5775,27.14,2.2616666666666667,7.5,0.625,0.49,0.04083333333333333,11.93,0.9941666666666666,11.67,0.9725,46.39,3.8658333333333332,16.81,1.4008333333333332,15.040000000000001,1.2533333333333334,10.83,0.9025,10.06,0.8383333333333334,2.92,0.24333333333333332
18902,NAJERED01,2004,Eduardo,Najera,DEN,N,26,22.12,6.88,1.88,2.92,4.81,1.08,0.88,0.54,1.12,2.96,5.77,2.88,1.77,1.12,0.23,0.0,7,344,49.142857142857146,122.1,17.442857142857143,35.69,5.098571428571428,11.1,1.5857142857142856,15.29,2.184285714285714,26.41,3.7728571428571427,5.62,0.8028571428571428,4.5600000000000005,0.6514285714285715,2.6,0.37142857142857144,4.83,0.6900000000000001,14.790000000000001,2.112857142857143,29.83,4.261428571428572,14.48,2.0685714285714285,10.08,1.44,6.43,0.9185714285714285,1.1,0.15714285714285717,0.28,0.04
18928,PARKEWI01,2004,Smush,Parker,PHO,N,5,6.8,3.0,0.4,0.2,0.6,0.8,0.4,0.0,1.8,0.6,3.0,1.4,0.0,0.0,0.8,0.2,2,71,35.5,23.51,11.755,9.18,4.59,0.8400000000000001,0.42000000000000004,1.56,0.78,2.4,1.2,3.25,1.625,1.13,0.565,0.18,0.09,3.8200000000000003,1.9100000000000001,2.21,1.105,8.120000000000001,4.0600000000000005,3.46,1.73,1.79,0.895,1.48,0.74,2.59,1.295,0.78,0.39
18945,PODKOPA01,2004,Pavel,Podkolzine,DAL,N,5,2.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.4,0.2,0.0,0.0,1,5,5.0,2.0,2.0,0.2,0.2,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0
18930,PARKEWI01,2004,Smush,Parker,TOT,N,16,9.0,3.0,0.25,0.5,0.75,0.94,0.31,0.0,1.19,1.0,2.69,1.12,0.81,0.56,0.81,0.19,3,87,29.0,32.510000000000005,10.836666666666668,12.18,4.06,1.09,0.36333333333333334,2.06,0.6866666666666666,3.15,1.05,4.19,1.3966666666666667,1.44,0.48,0.18,0.06,5.01,1.67,3.21,1.07,10.81,3.6033333333333335,4.58,1.5266666666666666,2.6,0.8666666666666667,2.04,0.68,3.4000000000000004,1.1333333333333335,0.97,0.3233333333333333
18950,PRINCTA01,2004,Tayshaun,Prince,DET,N,82,37.06,14.71,1.62,3.68,5.3,3.01,0.68,0.87,1.65,1.96,11.74,5.72,3.34,2.7,1.68,0.57,3,206,68.66666666666667,80.36,26.786666666666665,28.23,9.41,2.87,0.9566666666666667,8.25,2.75,11.129999999999999,3.7099999999999995,5.91,1.97,1.69,0.5633333333333334,2.04,0.68,3.5999999999999996,1.2,4.38,1.46,23.37,7.79,11.1,3.6999999999999997,5.46,1.82,4.28,1.4266666666666667,4.71,1.57,1.75,0.5833333333333334
18951,PROFILA01,2004,LaRon,Profit,WAS,N,42,10.19,3.24,0.57,1.24,1.81,0.88,0.38,0.12,0.64,1.05,3.05,1.33,0.6,0.38,0.67,0.19,3,110,36.666666666666664,34.3,11.433333333333332,9.06,3.02,1.1400000000000001,0.38000000000000006,3.2800000000000002,1.0933333333333335,4.43,1.4766666666666666,4.18,1.3933333333333333,1.62,0.54,0.55,0.18333333333333335,2.5300000000000002,0.8433333333333334,3.0700000000000003,1.0233333333333334,8.899999999999999,2.9666666666666663,3.5700000000000003,1.1900000000000002,2.19,0.73,1.44,0.48,1.9300000000000002,0.6433333333333334,0.48,0.16
18952,PRZYBJO01,2004,Joel,Przybilla,POR,N,76,24.45,6.42,2.34,5.39,7.74,0.97,0.32,2.14,1.29,3.14,4.38,2.62,2.29,1.18,0.0,0.0,7,246,35.142857142857146,118.77000000000001,16.967142857142857,18.5,2.642857142857143,10.48,1.497142857142857,24.86,3.551428571428571,35.36,5.051428571428572,3.05,0.43571428571428567,1.71,0.24428571428571427,8.54,1.22,5.67,0.8099999999999999,18.41,2.63,15.99,2.2842857142857143,7.17,1.0242857142857142,9.280000000000001,1.3257142857142858,4.15,0.5928571428571429,0.01,0.0014285714285714286,0.0,0.0
18953,RADMAVL01,2004,Vladimir,Radmanovic,SEA,N,63,29.46,11.76,0.83,3.76,4.59,1.37,0.9,0.49,1.27,2.73,10.32,4.22,1.63,1.29,5.22,2.03,4,273,68.25,106.33,26.5825,40.5,10.125,3.98,0.995,14.14,3.535,18.119999999999997,4.529999999999999,5.890000000000001,1.4725000000000001,3.75,0.9375,1.74,0.435,5.26,1.315,9.0,2.25,35.95,8.9875,14.9,3.725,5.88,1.47,4.32,1.08,16.76,4.19,6.37,1.5925
18954,RADOJAL01,2004,Alek,Radojevic,UTA,N,12,10.67,1.58,0.75,1.58,2.33,0.5,0.0,0.17,1.25,2.67,1.58,0.5,0.83,0.58,0.0,0.0,2,15,7.5,18.67,9.335,3.91,1.955,1.42,0.71,3.58,1.79,5.0,2.5,0.8300000000000001,0.41500000000000004,0.67,0.335,0.5,0.25,2.92,1.46,4.34,2.17,3.91,1.955,1.17,0.585,2.83,1.415,1.58,0.79,0.0,0.0,0.0,0.0
18955,RAMOSPE01,2004,Peter,Ramos,WAS,N,6,3.33,1.83,0.17,0.5,0.67,0.0,0.0,0.17,0.5,0.67,1.67,0.83,0.33,0.17,0.0,0.0,1,6,6.0,3.33,3.33,1.83,1.83,0.17,0.17,0.5,0.5,0.67,0.67,0.0,0.0,0.0,0.0,0.17,0.17,0.5,0.5,0.67,0.67,1.67,1.67,0.83,0.83,0.33,0.33,0.17,0.17,0.0,0.0,0.0,0.0
18949,POTAPVI01,2004,Vitaly,Potapenko,SEA,N,33,10.15,3.55,0.91,1.45,2.36,0.27,0.21,0.09,0.36,1.61,2.64,1.36,0.94,0.82,0.03,0.0,11,624,56.72727272727273,226.98,20.634545454545453,77.91,7.082727272727272,19.419999999999998,1.7654545454545454,33.54,3.049090909090909,52.98,4.816363636363636,8.81,0.8009090909090909,5.26,0.47818181818181815,4.75,0.4318181818181818,15.26,1.3872727272727272,29.07,2.6427272727272726,66.16,6.014545454545455,31.75,2.8863636363636362,21.51,1.9554545454545456,14.43,1.3118181818181818,0.15,0.013636363636363636,0.01,0.0009090909090909091
18956,RANDOZA01,2004,Zach,Randolph,POR,N,46,34.85,18.93,3.09,6.52,9.61,1.87,0.74,0.37,2.43,2.43,16.11,7.22,5.52,4.5,0.13,0.0,4,245,61.25,95.41,23.8525,50.22,12.555,8.620000000000001,2.1550000000000002,17.619999999999997,4.404999999999999,26.229999999999997,6.557499999999999,4.73,1.1825,2.3,0.575,1.1600000000000001,0.29000000000000004,6.66,1.665,7.77,1.9425,42.3,10.575,20.009999999999998,5.0024999999999995,13.12,3.28,10.21,2.5525,0.25,0.0625,0.01,0.0025
18958,REBRAZE01,2004,Zeljko,Rebraca,LAC,N,58,16.0,5.84,0.84,2.33,3.17,0.45,0.22,0.69,0.84,2.24,4.03,2.29,1.47,1.26,0.0,0.0,6,210,35.0,87.13,14.521666666666667,34.63,5.771666666666667,6.07,1.0116666666666667,11.84,1.9733333333333334,17.91,2.985,2.37,0.395,1.25,0.20833333333333334,3.8099999999999996,0.6349999999999999,5.61,0.935,14.1,2.35,27.36,4.56,13.98,2.33,8.68,1.4466666666666665,6.69,1.115,0.0,0.0,0.0,0.0
18959,REDDMI01,2004,Michael,Redd,MIL,N,75,37.97,22.97,0.96,3.2,4.16,2.29,0.84,0.11,1.77,2.03,18.91,8.33,5.76,4.92,3.91,1.39,5,312,62.4,129.98000000000002,25.996000000000002,73.38,14.675999999999998,5.25,1.05,12.41,2.482,17.65,3.53,7.51,1.502,3.85,0.77,0.44,0.088,5.1,1.02,7.38,1.476,60.56,12.112,26.82,5.364,16.119999999999997,3.2239999999999993,13.27,2.654,16.87,3.374,6.470000000000001,1.294
18960,REEDJU01,2004,Justin,Reed,BOS,N,23,5.26,1.78,0.35,0.35,0.7,0.43,0.13,0.04,0.22,0.52,1.26,0.65,0.65,0.48,0.13,0.0,1,23,23.0,5.26,5.26,1.78,1.78,0.35,0.35,0.35,0.35,0.7,0.7,0.43,0.43,0.13,0.13,0.04,0.04,0.22,0.22,0.52,0.52,1.26,1.26,0.65,0.65,0.65,0.65,0.48,0.48,0.13,0.13,0.0,0.0
18961,REINEJA01,2004,Jared,Reiner,CHI,N,19,6.95,1.11,0.68,1.32,2.0,0.05,0.16,0.37,0.47,1.84,1.58,0.53,0.21,0.05,0.0,0.0,1,19,19.0,6.95,6.95,1.11,1.11,0.68,0.68,1.32,1.32,2.0,2.0,0.05,0.05,0.16,0.16,0.37,0.37,0.47,0.47,1.84,1.84,1.58,1.58,0.53,0.53,0.21,0.21,0.05,0.05,0.0,0.0,0.0,0.0
18962,RICHAJA01,2004,Jason,Richardson,GSW,N,72,37.83,21.65,1.74,4.15,5.89,3.9,1.46,0.44,2.35,2.17,19.0,8.47,4.29,2.97,5.14,1.74,4,312,78.0,141.26999999999998,35.317499999999995,70.4,17.6,6.23,1.5575,15.24,3.81,21.47,5.3675,12.76,3.19,4.98,1.245,1.6400000000000001,0.41000000000000003,9.04,2.26,9.39,2.3475,63.24,15.81,27.29,6.8225,15.04,3.76,10.56,2.64,15.79,3.9475,5.25,1.3125
18894,MURRARO01,2004,Ronald,Murray,SEA,N,49,18.0,7.04,0.31,1.69,2.0,1.33,0.61,0.22,1.16,1.2,7.41,2.67,1.63,1.2,1.94,0.49,5,159,31.8,60.58,12.116,25.24,5.048,0.8600000000000001,0.17200000000000001,5.5,1.1,6.36,1.272,5.4399999999999995,1.0879999999999999,2.2199999999999998,0.44399999999999995,0.56,0.11200000000000002,5.88,1.176,3.13,0.626,25.45,5.09,9.95,1.9899999999999998,5.74,1.1480000000000001,4.03,0.806,5.92,1.184,1.31,0.262
18957,RATLITH01,2004,Theo,Ratliff,POR,N,63,27.48,4.83,1.76,3.49,5.25,0.54,0.37,2.51,0.89,2.9,4.08,1.83,1.7,1.17,0.0,0.0,14,789,56.357142857142854,401.02,28.64428571428571,119.16,8.51142857142857,30.69,2.192142857142857,59.51,4.2507142857142854,90.17,6.440714285714286,8.96,0.64,7.77,0.5549999999999999,41.23,2.945,20.98,1.4985714285714287,44.56,3.182857142857143,91.01,6.500714285714286,45.2,3.2285714285714286,41.519999999999996,2.9657142857142853,28.77,2.055,0.01,0.0007142857142857143,0.0,0.0
18929,PARKEWI01,2004,Smush,Parker,DET,N,11,10.0,3.0,0.18,0.64,0.82,1.0,0.27,0.0,0.91,1.18,2.55,1.0,1.18,0.82,0.82,0.18,4,98,24.5,42.510000000000005,10.627500000000001,15.18,3.795,1.27,0.3175,2.7,0.675,3.9699999999999998,0.9924999999999999,5.19,1.2975,1.71,0.4275,0.18,0.045,5.92,1.48,4.39,1.0975,13.36,3.34,5.58,1.395,3.7800000000000002,0.9450000000000001,2.86,0.715,4.22,1.055,1.15,0.2875
18948,POSEYJA01,2004,James,Posey,MEM,N,50,27.64,8.1,0.9,3.48,4.38,1.76,0.96,0.46,1.38,2.68,7.12,2.54,2.22,1.92,3.56,1.1,8,534,66.75,234.66,29.3325,83.0,10.375,9.58,1.1975,30.52,3.815,40.11,5.01375,16.68,2.085,10.3,1.2875,2.96,0.37,12.61,1.57625,21.29,2.66125,69.81,8.72625,28.42,3.5525,22.18,2.7725,18.36,2.295,24.43,3.05375,7.78,0.9725
18946,POLLASC01,2004,Scot,Pollard,IND,N,49,17.65,3.9,1.73,2.45,4.18,0.37,0.61,0.49,0.63,2.51,3.41,1.61,1.0,0.67,0.0,0.0,8,415,51.875,131.3,16.4125,36.19,4.52375,15.05,1.88125,22.22,2.7775,37.26,4.6575,3.15,0.39375,4.52,0.565,5.98,0.7475,4.68,0.585,18.490000000000002,2.3112500000000002,28.31,3.53875,14.06,1.7575,11.52,1.44,8.05,1.00625,0.03,0.00375,0.0,0.0
18931,PATTERU01,2004,Ruben,Patterson,POR,N,70,27.96,11.56,1.8,2.1,3.9,1.97,1.51,0.3,2.04,2.34,8.59,4.56,4.03,2.41,0.36,0.03,7,477,68.14285714285714,154.27,22.03857142857143,65.36,9.337142857142856,12.99,1.8557142857142856,13.59,1.9414285714285715,26.560000000000002,3.7942857142857145,10.35,1.4785714285714284,7.38,1.0542857142857143,2.65,0.37857142857142856,10.82,1.5457142857142858,13.69,1.9557142857142857,49.010000000000005,7.001428571428572,24.93,3.5614285714285714,23.1,3.3000000000000003,15.08,2.1542857142857144,2.31,0.33,0.44,0.06285714285714286
18932,PAVLOAL01,2004,Aleksandar,Pavlovic,CLE,N,65,13.26,4.83,0.23,0.86,1.09,0.75,0.45,0.06,0.72,1.86,4.25,1.85,0.98,0.68,1.2,0.46,2,144,72.0,27.740000000000002,13.870000000000001,9.67,4.835,0.79,0.395,2.32,1.16,3.0999999999999996,1.5499999999999998,1.51,0.755,0.97,0.485,0.26,0.13,1.5699999999999998,0.7849999999999999,4.23,2.115,9.01,4.505,3.74,1.87,2.04,1.02,1.5,0.75,2.09,1.045,0.7,0.35
18933,PAYTOGA01,2004,Gary,Payton,BOS,N,77,33.01,11.34,0.62,2.44,3.06,6.09,1.14,0.16,1.92,1.57,9.42,4.4,2.61,1.99,1.68,0.55,10,777,77.7,387.42,38.742000000000004,197.67,19.767,9.66,0.966,35.86,3.586,45.53,4.553,77.51,7.751,18.74,1.8739999999999999,2.36,0.236,25.73,2.573,22.52,2.252,167.8,16.78,77.19,7.718999999999999,42.01,4.201,31.1,3.1100000000000003,37.41,3.7409999999999997,12.2,1.22
18934,PEELEAN01,2004,Anthony,Peeler,WAS,N,40,13.22,3.82,0.35,1.27,1.62,1.42,0.45,0.05,0.7,0.98,3.75,1.4,0.45,0.4,1.62,0.62,12,685,57.083333333333336,310.33,25.860833333333332,115.64,9.636666666666667,8.19,0.6825,23.78,1.9816666666666667,31.98,2.665,31.36,2.6133333333333333,12.77,1.0641666666666667,1.78,0.14833333333333334,14.0,1.1666666666666667,23.9,1.9916666666666665,106.41,8.8675,45.56,3.796666666666667,12.92,1.0766666666666667,10.17,0.8475,37.57,3.1308333333333334,14.35,1.1958333333333333
18935,PENNEKI01,2004,Kirk,Penney,LAC,N,4,3.0,0.5,0.0,0.25,0.25,0.25,0.0,0.0,0.5,0.0,0.75,0.25,0.0,0.0,0.25,0.0,2,6,3.0,12.0,6.0,2.0,1.0,0.0,0.0,0.75,0.375,0.75,0.375,0.75,0.375,0.5,0.25,0.0,0.0,2.0,1.0,0.5,0.25,3.75,1.875,0.75,0.375,0.0,0.0,0.0,0.0,1.75,0.875,0.5,0.25
18936,PERKIKE01,2004,Kendrick,Perkins,BOS,N,60,9.13,2.48,0.88,2.05,2.93,0.35,0.15,0.62,0.72,1.63,1.98,0.93,0.97,0.62,0.0,0.0,2,70,35.0,12.63,6.315,4.68,2.34,1.38,0.69,2.9499999999999997,1.4749999999999999,4.33,2.165,0.6499999999999999,0.32499999999999996,0.15,0.075,0.8200000000000001,0.41000000000000003,1.22,0.61,2.23,1.115,3.48,1.74,1.73,0.865,1.87,0.935,1.22,0.61,0.0,0.0,0.0,0.0
18947,POPEDA01,2004,Mark,Pope,DEN,N,9,3.0,0.44,0.56,0.33,0.89,0.11,0.11,0.22,0.11,0.56,0.67,0.22,0.0,0.0,0.0,0.0,1,9,9.0,3.0,3.0,0.44,0.44,0.56,0.56,0.33,0.33,0.89,0.89,0.11,0.11,0.11,0.11,0.22,0.22,0.11,0.11,0.56,0.56,0.67,0.67,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18937,PERSOWE01,2004,Wesley,Person,MIA,N,16,12.88,3.88,0.06,1.31,1.38,0.69,0.38,0.0,0.44,0.38,3.56,1.56,0.25,0.25,1.31,0.5,13,688,52.92307692307692,324.7,24.976923076923075,120.4,9.261538461538462,5.59,0.43,32.08,2.4676923076923076,37.7,2.9000000000000004,19.49,1.4992307692307691,8.57,0.6592307692307693,3.29,0.2530769230769231,10.85,0.8346153846153845,13.59,1.0453846153846154,104.58,8.044615384615385,45.88,3.5292307692307694,14.57,1.1207692307692307,11.46,0.8815384615384616,42.38,3.2600000000000002,17.16,1.32
